run,model_name,voxel_size,fold_id,epoch,train_loss,test_loss,aucroc,aps,accuracy,precision,recall,f1
vs_1_cnn,cnn,1,2,9,0.07782548406497798,0.1345688951125593,0.993654033863108,0.9931662068844288,0.9473684210526315,0.9845117845117846,0.917189460476788,0.9496589801883728
vs_1_cnn,cnn,1,2,10,0.08066456938324137,0.10819717795669444,0.9916182724446876,0.9913756712681046,0.9521222410865874,0.9321832242712671,0.9830614805520702,0.9569465648854962
vs_1_cnn,cnn,1,2,11,0.07477058180368606,0.09190313240389007,0.9934116370883782,0.9931846152998143,0.9646859083191851,0.9633084577114428,0.9717691342534505,0.9675202998126171
vs_1_cnn,cnn,1,3,1,0.6114485693368072,0.20156414338877462,0.9718437720794714,0.9730108850220709,0.9151967435549525,0.8749295774647887,0.9822896900695762,0.9255065554231228
vs_1_cnn,cnn,1,3,2,0.1671203127812103,0.11619182214216532,0.9905488872756079,0.990353911823928,0.9528493894165536,0.9286563614744352,0.9879822896900696,0.9574011645724794
vs_1_cnn,cnn,1,3,3,0.11748292824243035,0.16978878414221552,0.9909597649853533,0.9911067467735314,0.9443690637720489,0.9093009820912767,0.9955724225173941,0.9504830917874396
vs_1_cnn,cnn,1,3,4,0.087197146177101,0.1107071732668814,0.9917019359835871,0.9915473951851541,0.9589552238805971,0.9355608591885441,0.9917773561037319,0.9628492477740251
vs_1_cnn,cnn,1,3,5,0.08196040348998503,0.10725370703861022,0.9924357783795964,0.9923591111576184,0.9620081411126187,0.94167167769092,0.9905123339658444,0.9654747225647349
vs_1_cnn,cnn,1,3,6,0.07848031012428855,0.09335913025874791,0.9931205745625055,0.9926467223042014,0.9681139755766621,0.9738687061822817,0.9664769133459835,0.9701587301587301
vs_1_cnn,cnn,1,3,7,0.07278579623631252,0.13667024533843528,0.9926458442357051,0.9922402370349505,0.9531886024423338,0.9216832261835184,0.9974699557242251,0.9580801944106926
vs_1_cnn,cnn,1,3,8,0.07189587122231134,0.1088289048687147,0.9930715283494053,0.992362259350161,0.9609905020352781,0.9790849673202614,0.9475015812776724,0.9630343940855031
vs_1_cnn,cnn,1,3,9,0.06901095297452317,0.07934835483123948,0.9940320938059722,0.9937812747503352,0.9735413839891451,0.9711598746081505,0.9797596457938014,0.97544080604534
vs_1_cnn,cnn,1,3,10,0.06122085653496764,0.08390483754019755,0.9939696292892879,0.9935581875679198,0.9728629579375848,0.9681846537741734,0.9816571790006325,0.9748743718592965
vs_1_cnn,cnn,1,3,11,0.05634146996829757,0.08551908561542898,0.9932755791039071,0.9923792368883417,0.9738805970149254,0.9711779448621554,0.9803921568627451,0.9757632987094743
vs_1_cnn,cnn,1,3,12,0.05184565256127834,0.0957879209048656,0.9931848898796841,0.9927025579082633,0.9681139755766621,0.9667294413057125,0.9740670461733081,0.9703843730308759
vs_1_cnn,cnn,1,4,1,0.587938575111154,0.28588825007492646,0.8922570510544853,0.8017989728334405,0.8997653369091518,0.8471849865951743,0.9912170639899623,0.9135588320323793
vs_1_cnn,cnn,1,4,2,0.27204059980865286,0.33935539831845046,0.9119439077245213,0.8586872086707805,0.8628897083473014,0.7958062905641538,1.0,0.886294134000556
vs_1_cnn,cnn,1,4,3,0.24340879265097384,0.19214197054157203,0.9736204792449727,0.9710414623855754,0.9282601407978545,0.8837597330367074,0.9968632371392723,0.9369103773584906
vs_1_cnn,cnn,1,4,4,0.17520978777099414,0.14927482408906723,0.9874190742281396,0.987816989338728,0.9386523633925579,0.9485060394151303,0.9360100376411543,0.9422166087780234
vs_1_cnn,cnn,1,4,5,0.14603098581860843,0.11005105771218988,0.9914008886817287,0.9918475748832435,0.9500502849480389,0.9451632778804683,0.9623588456712673,0.9536835561081753
vs_1_cnn,cnn,1,4,6,0.12550397032434954,0.12189037620191423,0.9925223547988181,0.992709791638781,0.9477036540395575,0.9151270207852193,0.9943538268506901,0.9530968129885748
vs_1_cnn,cnn,1,4,7,0.11071035151273655,0.09979374910375279,0.9936596289360841,0.9938205833600341,0.9584311096211867,0.9369797859690844,0.9887076537013801,0.9621489621489622
vs_1_cnn,cnn,1,4,8,0.11137909834232156,0.09226314577770794,0.9941916817294516,0.9943233886565765,0.9708347301374455,0.9730069052102951,0.972396486825596,0.9727016002510198
vs_1_cnn,cnn,1,4,9,0.09544200069803507,0.08605445235804642,0.9945340382807016,0.9946696948208595,0.9701642641635937,0.9659442724458205,0.9786700125470514,0.9722655032720474
vs_1_cnn,cnn,1,4,10,0.09691369595428535,0.10400502777292009,0.9934450915194036,0.9930300375805224,0.957090177673483,0.9363095238095238,0.9868255959849436,0.9609040928527794
vs_1_cnn,cnn,1,4,11,0.08592162318151032,0.08331165234829656,0.9946523726031654,0.9946439171843391,0.9748575259805565,0.9668100799016595,0.9868255959849436,0.9767153058056505
vs_1_cnn,cnn,1,4,12,0.09073933590148191,0.08698205705708166,0.9950909322486321,0.9950980611252899,0.965135769359705,0.9751275510204082,0.9592220828105396,0.9671094244149273
vs_2_cnn,cnn,2,0,1,0.6782477222127364,0.6511154914848881,0.6986621812983176,0.6830801350166102,0.6504139834406624,0.6054502369668247,0.9157706093189965,0.7289586305278174
vs_2_cnn,cnn,2,0,2,0.6536688794120369,0.5899094213974683,0.740871733371276,0.707775930402655,0.6577736890524379,0.6139705882352942,0.8978494623655914,0.7292576419213974
